message_id,source_row_index,true_satellite,claimed_satellite,rf_predicted_sat,rf_confidence,rf_matches_claim,openset_score,model_name,feature_set,n_features,split_type,test_fraction,random_seed,rf_n_estimators,rf_scaled,rf_test_accuracy
894,3656,109,109,85,0.305,False,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
895,2608,109,109,87,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
896,1002,51,51,92,0.3,False,0.3,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
897,4550,87,87,85,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
898,5426,85,85,92,0.255,False,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
899,3227,92,92,85,0.255,False,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
900,3412,92,92,109,0.34,False,0.34,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
901,5218,109,109,109,0.295,True,0.295,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
902,5352,85,85,51,0.285,False,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
903,5877,92,92,109,0.23,False,0.23,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
904,1877,92,92,87,0.24,False,0.24,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
905,3577,51,51,87,0.23,False,0.23,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
906,351,109,109,92,0.24,False,0.24,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
907,3131,92,92,92,0.335,True,0.335,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
908,493,85,85,92,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
909,2233,51,51,92,0.305,False,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
910,2772,85,85,85,0.28,True,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
911,5742,92,92,51,0.36,False,0.36,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
912,4277,109,109,85,0.43,False,0.43,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
913,2725,85,85,85,0.38,True,0.38,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
914,1260,109,109,51,0.235,False,0.235,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
915,1828,87,87,85,0.265,False,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
916,3137,87,87,51,0.315,False,0.315,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
917,5121,109,109,109,0.31,True,0.31,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
918,5486,87,87,85,0.26,False,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
919,1184,51,51,85,0.29,False,0.29,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
920,3555,51,51,92,0.41,False,0.41,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
921,2438,109,109,92,0.285,False,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
922,1871,92,92,51,0.285,False,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
923,1321,109,109,51,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
924,440,85,85,109,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
925,3005,87,87,109,0.285,False,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
926,4382,85,85,109,0.255,False,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
927,5757,87,87,92,0.29,False,0.29,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
928,3991,87,87,92,0.23,False,0.23,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
929,4508,87,87,85,0.405,False,0.405,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
930,3615,51,51,109,0.415,False,0.415,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
931,5946,92,92,85,0.29,False,0.29,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
932,3149,92,92,85,0.4,False,0.4,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
933,3871,85,85,85,0.37,True,0.37,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
934,4577,87,87,109,0.33,False,0.33,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
935,1569,85,85,87,0.345,False,0.345,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
936,4530,87,87,87,0.305,True,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
937,2763,85,85,87,0.335,False,0.335,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
938,3446,51,51,87,0.295,False,0.295,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
939,1297,109,109,92,0.355,False,0.355,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
940,2329,92,92,85,0.26,False,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
941,4264,109,109,87,0.345,False,0.345,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
942,2945,87,87,109,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
943,446,85,85,109,0.41,False,0.41,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
944,426,85,85,87,0.305,False,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
945,475,85,85,85,0.265,True,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
946,4476,85,85,85,0.33,True,0.33,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
947,3559,51,51,51,0.25,True,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
948,918,92,92,87,0.365,False,0.365,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
949,2816,85,85,109,0.235,False,0.235,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
950,1792,87,87,109,0.335,False,0.335,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
951,3505,51,51,87,0.26,False,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
952,15,85,85,92,0.255,False,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
953,626,85,85,85,0.26,True,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
954,431,85,85,87,0.265,False,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
955,4466,85,85,85,0.305,True,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
956,408,109,109,51,0.27,False,0.27,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
957,2853,85,85,85,0.355,True,0.355,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
958,4591,87,87,85,0.225,False,0.225,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
959,5184,85,85,87,0.24,False,0.24,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
960,329,109,109,85,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
961,3811,85,85,85,0.28,True,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
962,4611,87,87,85,0.265,False,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
963,608,85,85,87,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
964,5009,109,109,109,0.24,True,0.24,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
965,3281,92,92,85,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
966,490,85,85,51,0.265,False,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
967,5122,109,109,109,0.295,True,0.295,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
968,5275,85,85,51,0.285,False,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
969,6026,51,51,87,0.265,False,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
970,5763,92,92,92,0.245,True,0.245,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
971,1698,87,87,109,0.33,False,0.33,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
972,3087,87,87,85,0.3,False,0.3,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
973,2927,87,87,92,0.24,False,0.24,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
974,4362,85,85,109,0.27,False,0.27,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
975,684,87,87,51,0.3,False,0.3,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
976,4395,85,85,109,0.245,False,0.245,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
977,3977,87,87,87,0.31,True,0.31,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
978,5487,87,87,51,0.335,False,0.335,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
979,472,85,85,85,0.295,True,0.295,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
980,1788,87,87,109,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
981,5652,92,92,92,0.22,True,0.22,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
982,5318,85,85,109,0.3,False,0.3,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
983,3085,92,92,85,0.305,False,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
984,5659,87,87,92,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
985,3397,92,92,85,0.345,False,0.345,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
986,1582,85,85,92,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
987,3139,92,92,51,0.32,False,0.32,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
988,1083,51,51,85,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
989,760,87,87,92,0.3,False,0.3,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
990,1505,109,109,109,0.265,True,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
991,691,87,87,85,0.245,False,0.245,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
992,3365,51,51,92,0.385,False,0.385,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
993,4217,51,51,87,0.22,False,0.22,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
994,772,87,87,87,0.24,True,0.24,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
995,3261,92,92,109,0.32,False,0.32,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
996,2064,92,92,85,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
997,5882,92,92,85,0.315,False,0.315,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
998,1093,51,51,85,0.39,False,0.39,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
999,5949,92,92,85,0.285,False,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1000,3660,109,109,92,0.22,False,0.22,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1001,2905,87,87,87,0.3,True,0.3,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1002,1930,92,92,51,0.245,False,0.245,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1003,845,92,92,87,0.31,False,0.31,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1004,6046,51,51,85,0.295,False,0.295,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1005,2084,92,92,92,0.3,True,0.3,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1006,2287,109,109,87,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1007,3536,51,51,85,0.355,False,0.355,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1008,4904,51,51,92,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1009,750,87,87,87,0.23,True,0.23,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1010,6042,51,51,109,0.31,False,0.31,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1011,5466,87,87,85,0.42,False,0.42,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1012,5463,87,87,51,0.315,False,0.315,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1013,5448,87,87,85,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1014,5282,85,85,109,0.27,False,0.27,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1015,4852,51,51,85,0.235,False,0.235,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1016,2,85,85,92,0.33,False,0.33,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1017,3288,92,92,51,0.305,False,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1018,4115,87,87,87,0.26,True,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1019,5829,92,92,51,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1020,1967,92,92,92,0.32,True,0.32,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1021,5597,87,87,51,0.26,False,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1022,1934,87,87,85,0.255,False,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1023,5584,87,87,51,0.215,False,0.215,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1024,3352,51,51,92,0.23,False,0.23,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1025,2909,87,87,85,0.305,False,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1026,2427,109,109,109,0.285,True,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1027,919,92,92,92,0.21,True,0.21,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1028,5677,92,92,51,0.36,False,0.36,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1029,4150,92,92,109,0.32,False,0.32,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1030,4414,85,85,92,0.31,False,0.31,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1031,3176,87,87,92,0.29,False,0.29,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1032,5707,92,92,85,0.265,False,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1033,6059,51,51,109,0.27,False,0.27,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1034,4413,85,85,87,0.34,False,0.34,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1035,4662,87,87,85,0.245,False,0.245,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1036,852,92,92,109,0.365,False,0.365,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1037,3433,92,92,85,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1038,4638,87,87,109,0.34,False,0.34,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1039,1004,92,92,85,0.32,False,0.32,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1040,4463,85,85,109,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1041,1450,109,109,87,0.295,False,0.295,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1042,5558,87,87,85,0.415,False,0.415,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1043,3856,85,85,92,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1044,4973,51,51,109,0.27,False,0.27,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1045,2977,87,87,109,0.36,False,0.36,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1046,4993,51,51,109,0.315,False,0.315,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1047,1850,87,87,85,0.255,False,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1048,190,51,51,92,0.325,False,0.325,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1049,1896,87,87,85,0.355,False,0.355,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1050,2877,87,87,51,0.3,False,0.3,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1051,5549,87,87,92,0.245,False,0.245,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1052,609,85,85,85,0.275,True,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1053,858,92,92,51,0.265,False,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1054,2054,92,92,85,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1055,4420,85,85,87,0.405,False,0.405,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1056,4699,92,92,109,0.245,False,0.245,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1057,4703,92,92,85,0.265,False,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1058,2303,85,85,51,0.24,False,0.24,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1059,532,85,85,85,0.39,True,0.39,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1060,3390,92,92,109,0.24,False,0.24,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1061,418,85,85,92,0.42,False,0.42,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1062,3973,87,87,51,0.285,False,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1063,3146,92,92,85,0.465,False,0.465,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1064,2937,87,87,87,0.295,True,0.295,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1065,3204,92,92,85,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1066,1535,85,85,109,0.22,False,0.22,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1067,2418,109,109,109,0.395,True,0.395,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1068,5030,109,109,109,0.415,True,0.415,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1069,3296,92,92,92,0.305,True,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1070,2085,92,92,109,0.255,False,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1071,2003,92,92,92,0.225,True,0.225,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1072,2715,85,85,51,0.305,False,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1073,4533,87,87,109,0.39,False,0.39,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1074,4673,92,92,92,0.265,True,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1075,4889,51,51,92,0.32,False,0.32,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1076,721,87,87,109,0.365,False,0.365,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1077,1162,51,51,92,0.235,False,0.235,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1078,4146,92,92,85,0.245,False,0.245,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1079,4583,87,87,109,0.265,False,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1080,4454,85,85,85,0.315,True,0.315,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1081,4042,92,92,51,0.225,False,0.225,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1082,1151,51,51,87,0.26,False,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1083,2167,51,51,109,0.22,False,0.22,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1084,3179,87,87,109,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1085,1837,87,87,85,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1086,5409,85,85,92,0.4,False,0.4,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1087,4648,87,87,92,0.27,False,0.27,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1088,5469,85,85,85,0.41,True,0.41,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1089,4348,109,109,87,0.235,False,0.235,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1090,828,87,87,87,0.23,True,0.23,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1091,3029,87,87,85,0.34,False,0.34,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1092,5642,87,87,87,0.275,True,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1093,4451,85,85,85,0.49,True,0.49,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1094,1687,85,85,92,0.285,False,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1095,5886,92,92,85,0.49,False,0.49,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1096,700,87,87,87,0.32,True,0.32,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1097,389,109,109,85,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1098,4321,109,109,87,0.27,False,0.27,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1099,2750,85,85,85,0.33,True,0.33,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1100,2471,109,109,87,0.415,False,0.415,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1101,2861,85,85,87,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1102,944,92,92,92,0.38,True,0.38,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1103,2931,87,87,109,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1104,1242,109,109,51,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1105,5190,109,109,51,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1106,3643,51,51,109,0.33,False,0.33,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1107,1669,85,85,51,0.23,False,0.23,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1108,4017,92,92,87,0.285,False,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1109,4835,51,51,92,0.265,False,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1110,1185,51,51,92,0.38,False,0.38,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1111,1972,92,92,87,0.295,False,0.295,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1112,1927,92,92,85,0.315,False,0.315,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1113,4403,85,85,109,0.34,False,0.34,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1114,1134,51,51,51,0.255,True,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
1115,4637,87,87,51,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
